Family,SpeciesName,WoodDensity
Fagaceae,Quercus aliena,0.756
Fagaceae,Quercus aliena,0.627
Fagaceae,Quercus aquifolioides,0.827
Fagaceae,Quercus aquifolioides,0.754
Fagaceae,Quercus argentata,0.74
Fagaceae,Quercus austrina,0.75
Fagaceae,Quercus bambusifolia,0.897
Fagaceae,Quercus bambusifolia,0.81
Fagaceae,Quercus bicolor,0.64
Fagaceae,Quercus bicolor,0.68
Fagaceae,Quercus blakei,0.805
Fagaceae,Quercus blakei,0.796
Fagaceae,Quercus blakei,0.74
Fagaceae,Quercus blumeana,0.69
Fagaceae,Quercus brachyclada,0.7
Fagaceae,Quercus cerris,0.7
Fagaceae,Quercus chapmanii,0.78
Fagaceae,Quercus chenii,0.754
Fagaceae,Quercus chenii,0.767
Fagaceae,Quercus chenii,0.68
Fagaceae,Quercus chevalieri,0.689
Fagaceae,Quercus chrysolepis,0.7
Fagaceae,Quercus chungii,0.78
Fagaceae,Quercus coccinea,0.6
Fagaceae,Quercus coccinea,0.64
Fagaceae,Quercus costaricensis,0.61
Fagaceae,Quercus costaricensis,0.61
Fagaceae,Quercus crassinervia,0.85
Fagaceae,Quercus curtisii,0.61
Fagaceae,Quercus daphnoidea,0.55
Fagaceae,Quercus dealbata,0.675
Fagaceae,Quercus delavayi,0.829
Fagaceae,Quercus delavayi,0.73
Fagaceae,Quercus dilatata,0.784
Fagaceae,Quercus engleriana,0.72
Fagaceae,Quercus fabri,0.66
Fagaceae,Quercus falcata,0.52
Fagaceae,Quercus falcata,0.634
Fagaceae,Quercus fenestrata,0.771
Fagaceae,Quercus fleuryi,0.777
Fagaceae,Quercus fleuryi,0.861
Fagaceae,Quercus fleuryi,0.806
Fagaceae,Quercus fleuryi,0.79
Fagaceae,Quercus gambelii,0.62
Fagaceae,Quercus garryana,0.64
Fagaceae,Quercus garryana,0.64
Fagaceae,Quercus gemelliflora,0.76
Fagaceae,Quercus gemelliflora,0.63
Fagaceae,Quercus geminata,0.872
Fagaceae,Quercus gilva,0.8
Fagaceae,Quercus glandulifera,0.66
Fagaceae,Quercus glandulifera,0.715
Fagaceae,Quercus glandulifera,0.668
Fagaceae,Quercus glandulifera,0.765
Fagaceae,Quercus glauca,0.768
Fagaceae,Quercus glauca,0.775
Fagaceae,Quercus glauca,0.683
Fagaceae,Quercus glauca,0.705
Fagaceae,Quercus glaucoides,0.852
Fagaceae,Quercus glaucoides,0.738
Fagaceae,Quercus gracilis,0.72
Fagaceae,Quercus griffithii,0.68
Fagaceae,Quercus helferiana,0.7
Fagaceae,Quercus helferiana,0.689
Fagaceae,Quercus hemisphaerica,0.69
Fagaceae,Quercus ilex,0.82
Fagaceae,Quercus incana,0.71
Fagaceae,Quercus indet,0.695
Fagaceae,Quercus kelloggii,0.51
Fagaceae,Quercus laevis,0.639
Fagaceae,Quercus lamellosa,0.7
Fagaceae,Quercus lang-bisnensis,0.809
Fagaceae,Quercus laurifolia,0.56
Fagaceae,Quercus laurifolia,0.607
Fagaceae,Quercus laurina,0.7
Fagaceae,Quercus liaotungensis,0.61
Fagaceae,Quercus lineata,0.81
Fagaceae,Quercus lineata,0.77
Fagaceae,Quercus lineata,0.78
Fagaceae,Quercus lusitanica,0.7
Fagaceae,Quercus lyrata,0.57
Fagaceae,Quercus macrocarpa,0.58
Fagaceae,Quercus maingayi,0.57
Fagaceae,Quercus margaretta,0.756
Fagaceae,Quercus michauxii,0.6
Fagaceae,Quercus michauxii,0.703
Fagaceae,Quercus minima,0.89
Fagaceae,Quercus mongolica,0.644
Fagaceae,Quercus mongolica,0.66
Fagaceae,Quercus mongolica,0.603
Fagaceae,Quercus morii,0.8
Fagaceae,Quercus multinervis,0.76
Fagaceae,Quercus myrsinaefolia,0.769
Fagaceae,Quercus myrsinaefolia,0.721
Fagaceae,Quercus myrsinaefolia,0.66
Fagaceae,Quercus myrtifolia,0.807
Fagaceae,Quercus nigra,0.56
Fagaceae,Quercus nigra,0.703
Fagaceae,Quercus nubium,0.68
Fagaceae,Quercus oleoides,0.86
Fagaceae,Quercus pachyloma,0.73
Fagaceae,Quercus pallida,0.64
Fagaceae,Quercus palustris,0.58
Fagaceae,Quercus patelliformis,0.928
Fagaceae,Quercus patelliformis,0.839
Fagaceae,Quercus petraea,0.56
Fagaceae,Quercus petraea,0.58
Fagaceae,Quercus phellos,0.56
Fagaceae,Quercus platycarpa,0.78
Fagaceae,Quercus poculiformis,0.62
Fagaceae,Quercus prinus,0.57
Fagaceae,Quercus pumila,0.712
Fagaceae,Quercus pyrenaica,0.84
Fagaceae,Quercus reflexa,0.65
Fagaceae,Quercus robur,0.56
Fagaceae,Quercus robur,0.58
Fagaceae,Quercus robur,0.58
Fagaceae,Quercus robur,0.62
Fagaceae,Quercus robur,0.593
Fagaceae,Quercus robur,0.52
Fagaceae,Quercus robur,0.57
Fagaceae,Quercus rubra,0.56
Fagaceae,Quercus salicifolia,0.67
Fagaceae,Quercus salicifolia,0.67
Fagaceae,Quercus salicifolia,0.675
Fagaceae,Quercus semiserrata,0.72
Fagaceae,Quercus semiserrata,0.66
Fagaceae,Quercus semiserrata,0.757
Fagaceae,Quercus shumardii,0.644
Fagaceae,Quercus spicata,0.67
Fagaceae,Quercus spicata,0.82
Fagaceae,Quercus stellata,0.6
Fagaceae,Quercus stellata,0.721
Fagaceae,Quercus suber,0.77
Fagaceae,Quercus subsericea,0.77
Fagaceae,Quercus sundaica,0.46
Fagaceae,Quercus sundaica,0.8
Fagaceae,Quercus variabilis,0.766
Fagaceae,Quercus variabilis,0.795
Fagaceae,Quercus variabilis,0.719
Fagaceae,Quercus velutina,0.56
Fagaceae,Quercus virginiana,0.8
Fagaceae,Quercus virginiana,0.912
Quiinaceae,Quiina albiflora,0.947
Quiinaceae,Quiina amazonica,0.92
Quiinaceae,Quiina florida,0.728
Quiinaceae,Quiina obovata,0.851
Escalloniaceae,Quintinia acutifolia,0.626
Escalloniaceae,Quintinia altigena,0.55
Escalloniaceae,Quintinia lanceolata,0.56
Escalloniaceae,Quintinia ledermannii,0.44
Escalloniaceae,Quintinia serrata,0.488
Escalloniaceae,Quintinia sieberi,0.482
Bignoniaceae,Radermachera corymbosa,0.32
Bignoniaceae,Radermachera elegans,0.42
Bignoniaceae,Radermachera gigantea,0.48
Bignoniaceae,Radermachera glandulosa,0.45
Bignoniaceae,Radermachera pinnata,0.46
Bignoniaceae,Radermachera sinica,0.63
Bignoniaceae,Radermachera sinica,0.621
Nyctaginaceae,Ramisia brasiliensis,0.62
Rubiaceae,Randia anisophylla,0.56
Rubiaceae,Randia armata,0.646
Rubiaceae,Randia armata,0.69
Rubiaceae,Randia exaltata,0.51
Rubiaceae,Randia exaltata,0.52
Rubiaceae,Randia oppositifolia,0.68
Rubiaceae,Randia racemosa,0.72
Rubiaceae,Randia scortechinii,0.62
Rubiaceae,Randia spinosa,0.716
Rubiaceae,Randia tetracantha,0.7
Rubiaceae,Randia thurberi,0.86
Myrsinaceae,Rapanea avenis,0.69
Myrsinaceae,Rapanea hasseltii,0.62
Myrsinaceae,Rapanea laetevirens,0.558
Myrsinaceae,Rapanea laetevirens,0.49
Myrsinaceae,Rapanea melanophloeos,0.749
Myrsinaceae,Rapanea melanophloeos,0.663
Myrsinaceae,Rapanea neriifolia,0.701
Myrsinaceae,Rapanea neriifolia,0.57
Myrsinaceae,Rapanea neriifolia,0.643
Myrsinaceae,Rapanea rhododendroides,0.7
Myrsinaceae,Rapanea umbellata,0.86
Myrsinaceae,Rapanea umbellata,0.55
Rutaceae,Raputia alba,0.75
Rutaceae,Raputia magnifica,1.121
Araliaceae,Raukaua crassifolius,0.761
Araliaceae,Raukaua linearis,0.81
Araliaceae,Raukaua simplex,0.543
Apocynaceae,Rauvolfia amsoniifolia,0.53
Apocynaceae,Rauvolfia caffra,0.491
Apocynaceae,Rauvolfia caffra,0.442
Apocynaceae,Rauvolfia caffra,0.463
Apocynaceae,Rauvolfia caffra,0.439
Apocynaceae,Rauvolfia javanica,0.4
Apocynaceae,Rauvolfia paraensis,0.55
Apocynaceae,Rauvolfia praecox,0.46
Apocynaceae,Rauvolfia praecox,0.43
Apocynaceae,Rauvolfia praecox,0.489
Apocynaceae,Rauvolfia purpurascens,0.476
Apocynaceae,Rauvolfia sumatrana,0.53
Rutaceae,Ravenia urbanii,0.9
Lauraceae,Ravensara indet,0.594
Lauraceae,Ravensara indet,0.664
Lauraceae,Ravensara indet,0.823
Lauraceae,Ravensara indet,0.829
Lauraceae,Ravensara ovalifolia,0.51
Lauraceae,Ravensara ovalifolia,0.6
Lauraceae,Ravensara polyneura,0.5
Lauraceae,Ravensara retusa,0.64
Lauraceae,Ravensara retusa,0.734
Achariaceae,Rawsonia lucida,0.745
Simaroubaceae,Recchia mexicana,1.02
Fabaceae,Recordoxylon amazonicum,0.8
Fabaceae,Recordoxylon speciosum,0.76
Fabaceae,Recordoxylon speciosum,0.84
Malvaceae,Reevesia pubescens,0.58
Malvaceae,Reevesia thyrsoidea,0.39
Malvaceae,Reevesia thyrsoidea,0.48
Meliaceae,Reinwardtiodendron celebicum,0.75
Meliaceae,Reinwardtiodendron humile,0.81
Rubiaceae,Remijia amazonica,0.56
Rhabdodendraceae,Rhabdodendron macrophyllum,0.8
Rhamnaceae,Rhamnus californica,0.5
Rhamnaceae,Rhamnus cathartica,0.611
Rhamnaceae,Rhamnus crocea,0.75
Rhamnaceae,Rhamnus davurica,0.551
Rhamnaceae,Rhamnus frangula,0.499
Rhamnaceae,Rhamnus glandulosa,0.58
Rhamnaceae,Rhamnus lancifolia,0.38
Rhamnaceae,Rhamnus purshiana,0.5
Rhamnaceae,Rhamnus purshiana,0.501
Rhamnaceae,Rhamnus zeyheri,0.72
Rhizophoraceae,Rhizophora apiculata,0.85
Rhizophoraceae,Rhizophora apiculata,0.835
Rhizophoraceae,Rhizophora candelaria,0.85
Rhizophoraceae,Rhizophora harrisonii,0.84
Rhizophoraceae,Rhizophora harrisonii,0.88
Rhizophoraceae,Rhizophora indet,0.922
Rhizophoraceae,Rhizophora mangle,0.89
Rhizophoraceae,Rhizophora mangle,0.84
Rhizophoraceae,Rhizophora mangle,1.05
Rhizophoraceae,Rhizophora mangle,0.904
Rhizophoraceae,Rhizophora mangle,0.88
Rhizophoraceae,Rhizophora mangle,0.81
Rhizophoraceae,Rhizophora mangle,0.91
Rhizophoraceae,Rhizophora mucronata,0.771
Rhizophoraceae,Rhizophora mucronata,0.82
Rhizophoraceae,Rhizophora mucronata,0.74
Rhizophoraceae,Rhizophora mucronata,0.835
Rhizophoraceae,Rhizophora mucronata,0.904
Rhizophoraceae,Rhizophora racemosa,0.88
Rhizophoraceae,Rhizophora racemosa,0.999
Rhizophoraceae,Rhizophora racemosa,0.92
Rhizophoraceae,Rhizophora stylosa,0.84
Myrtaceae,Rhodamnia acuminata,0.801
Myrtaceae,Rhodamnia argentea,0.679
Myrtaceae,Rhodamnia argentea,0.719
Myrtaceae,Rhodamnia blairiana,0.87
Myrtaceae,Rhodamnia cinerea,0.85
Myrtaceae,Rhodamnia cinerea,0.89
Myrtaceae,Rhodamnia costata,0.719
Myrtaceae,Rhodamnia dumetorum,0.852
Myrtaceae,Rhodamnia dumetorum,0.875
Myrtaceae,Rhodamnia dumetorum,0.858
Myrtaceae,Rhodamnia dumetorum,0.93
Myrtaceae,Rhodamnia glauca,0.668
Myrtaceae,Rhodamnia latifolia,0.76
Myrtaceae,Rhodamnia mulleri,0.76
Myrtaceae,Rhodamnia rubescens,0.599
Myrtaceae,Rhodamnia rubescens,0.663
Myrtaceae,Rhodamnia rubescens,0.663
Myrtaceae,Rhodamnia sessiliflora,0.839
Ericaceae,Rhododendron arboreum,0.491
Ericaceae,Rhododendron maximum,0.5
Sarcolaenaceae,Rhodolaena bakeriana,0.844
Sarcolaenaceae,Rhodolaena bakeriana,0.845
Sarcolaenaceae,Rhodolaena bakeriana,0.845
Sarcolaenaceae,Rhodolaena bakeriana,0.848
Hamamelidaceae,Rhodoleia championii,0.6
Hamamelidaceae,Rhodoleia teysmanni,0.62
Hamamelidaceae,Rhodoleia teysmanni,0.64
Myrtaceae,Rhodomyrtus macrocarpa,0.779
Anacardiaceae,Rhodosphaera rhodanthema,0.594
Anacardiaceae,Rhodosphaera rhodanthema,0.585
Anacardiaceae,Rhodosphaera rhodanthema,0.594
Lauraceae,Rhodostemonodaphne grandis,0.39
Lauraceae,Rhodostemonodaphne praeclara,0.4
Vitaceae,Rhoicissus revoilii,0.538
Anacardiaceae,Rhus diversiloba,0.63
Anacardiaceae,Rhus lancea,0.827
Anacardiaceae,Rhus longipes,0.702
Anacardiaceae,Rhus potaninii,0.467
Anacardiaceae,Rhus potaninii,0.487
Anacardiaceae,Rhus pyroides,1.007
Anacardiaceae,Rhus succedanea,0.441
Anacardiaceae,Rhus sylvestris,0.64
Anacardiaceae,Rhus taitensis,0.37
Anacardiaceae,Rhus tenuinervis,0.947
Anacardiaceae,Rhus typhina,0.45
Anacardiaceae,Rhus verniciflua,0.427
Anacardiaceae,Rhus verniciflua,0.397
Anacardiaceae,Rhus verniciflua,0.4
Grossulariaceae,Ribes californicum,0.73
Euphorbiaceae,Richeria grandis,0.69
Euphorbiaceae,Richeria grandis,0.52
Euphorbiaceae,Richeria grandis,0.52
Euphorbiaceae,Ricinodendron heudelotii,0.189
Euphorbiaceae,Ricinodendron heudelotii,0.2
Euphorbiaceae,Ricinodendron heudelotii,0.207
Euphorbiaceae,Ricinodendron heudelotii,0.228
Euphorbiaceae,Ricinodendron heudelotii,0.229
Violaceae,Rinorea deflexiflora,0.66
Violaceae,Rinorea deflexiflora,0.531
Violaceae,Rinorea ferruginea,0.689
Violaceae,Rinorea flavescens,0.61
Violaceae,Rinorea flavescens,0.65
Violaceae,Rinorea guatemalensis,0.74
Violaceae,Rinorea guianensis,0.78
Violaceae,Rinorea paniculata,0.75
Violaceae,Rinorea pectino-squamata,0.61
Violaceae,Rinorea pubiflora,0.75
Violaceae,Rinorea racemosa,0.682
Violaceae,Rinorea ulmifolia,0.75
Violaceae,Rinorea viridifolia,0.515
Myrtaceae,Ristantia pachysperma,0.702
Myrtaceae,Ristantia pachysperma,0.702
Myrtaceae,Ristantia pachysperma,0.702
Fabaceae,Robinia coccinea,0.61
Fabaceae,Robinia pseudoacacia,0.66
Fabaceae,Robinia pseudoacacia,0.682
Fabaceae,Robinia pseudoacacia,0.698
Fabaceae,Robinia pseudoacacia,0.652
Fabaceae,Robinia pseudoacacia,0.681
Malvaceae,Robinsonella mirandae,0.5
Euphorbiaceae,Rockinghamia angustifolia,0.689
Euphorbiaceae,Rockinghamia angustifolia,0.689
Annonaceae,Rollinia annonoides,0.32
Annonaceae,Rollinia exsucca,0.32
Annonaceae,Rollinia exsucca,0.379
Annonaceae,Rollinia exsucca,0.28
Annonaceae,Rollinia exsucca,0.52
Annonaceae,Rollinia insignis,0.425
Annonaceae,Rollinia membranacea,0.3
Annonaceae,Rollinia mucosa,0.32
Annonaceae,Rollinia pittieri,0.27
Annonaceae,Rollinia sericea,0.47
Rubiaceae,Rondeletia galeottii,0.5
Rubiaceae,Rothmannia fischeri,0.745
Rubiaceae,Rothmannia urcelliformis,0.538
Linaceae,Roucheria calophylla,0.88
Linaceae,Roucheria columbiana,0.77
Proteaceae,Roupala brasiliensis,0.86
Proteaceae,Roupala brasiliensis,1.08
Proteaceae,Roupala brasiliensis,0.674
Proteaceae,Roupala brasiliensis,0.858
Proteaceae,Roupala brasiliensis,1.124
Proteaceae,Roupala brasiliensis,0.8
Proteaceae,Roupala glabrata,0.86
Proteaceae,Roupala glabrata,0.8
Proteaceae,Roupala montana,0.89
Proteaceae,Roupala montana,0.69
Proteaceae,Roupala montana,0.77
Meliaceae,Ruagea insignis,0.47
Rosaceae,Rubus alceifolius,0.35
Rubiaceae,Rudgea viburnoides,0.57
Vochysiaceae,Ruizterania albiflora,0.5
Vochysiaceae,Ruizterania albiflora,0.57
Vochysiaceae,Ruizterania albiflora,0.49
Vochysiaceae,Ruizterania albiflora,0.629
Vochysiaceae,Ruizterania albiflora,0.45
Vochysiaceae,Ruizterania albiflora,0.67
Vochysiaceae,Ruizterania albiflora,0.63
Vochysiaceae,Ruizterania albiflora,0.67
Vochysiaceae,Ruizterania retusa,0.74
Vochysiaceae,Ruizterania retusa,0.67
Polygonaceae,Ruprechtia apetala,0.611
Polygonaceae,Ruprechtia apetala,0.71
Polygonaceae,Ruprechtia exploratricis,0.7
Polygonaceae,Ruprechtia fusca,0.7
Polygonaceae,Ruprechtia laxiflora,0.602
Polygonaceae,Ruprechtia laxiflora,0.57
Polygonaceae,Ruprechtia triflora,0.619
Achariaceae,Ryparosa caesia,0.57
Achariaceae,Ryparosa fasciculata,0.62
Achariaceae,Ryparosa hullettii,0.61
Achariaceae,Ryparosa javanica,0.45
Achariaceae,Ryparosa kunstleri,0.53
Achariaceae,Ryparosa micromera,0.7
Achariaceae,Ryparosa multinervosa,0.6
Achariaceae,Ryparosa wallichii,0.69
Achariaceae,Ryparosa wrayi,0.49
Boraginaceae,Saccellium brasiliense,0.92
Humiriaceae,Sacoglottis cydonioides,0.72
Humiriaceae,Sacoglottis cydonioides,0.827
Humiriaceae,Sacoglottis cydonioides,0.8
Humiriaceae,Sacoglottis gabonensis,0.853
Humiriaceae,Sacoglottis gabonensis,0.783
Humiriaceae,Sacoglottis gabonensis,0.732
Humiriaceae,Sacoglottis gabonensis,0.764
Humiriaceae,Sacoglottis gabonensis,0.807
Humiriaceae,Sacoglottis gabonensis,0.839
Humiriaceae,Sacoglottis guianensis,0.908
Humiriaceae,Sacoglottis guianensis,0.73
Humiriaceae,Sacoglottis guianensis,0.97
Humiriaceae,Sacoglottis guianensis,0.827
Humiriaceae,Sacoglottis guianensis,0.8
Humiriaceae,Sacoglottis guianensis,0.846
Humiriaceae,Sacoglottis guianensis,0.77
Humiriaceae,Sacoglottis indet,0.775
Humiriaceae,Sacoglottis mattogrossensis,0.77
Humiriaceae,Sacoglottis procera,0.69
Annonaceae,Sageraea elliptica,0.67
Annonaceae,Sageraea lanceolata,0.61
Annonaceae,Sageraea lanceolata,0.65
Annonaceae,Sageraea laurina,0.52
Annonaceae,Sageraea listeri,0.758
Euphorbiaceae,Sagotia racemosa,0.58
Celastraceae,Salacia elliptica,0.76
Salicaceae,Salix alba,0.284
Salicaceae,Salix babylonica,0.42
Salicaceae,Salix caprea,0.396
Salicaceae,Salix chaenomeloides,0.43
Salicaceae,Salix chilensis,0.49
Salicaceae,Salix chilensis,0.343
Salicaceae,Salix chilensis,0.39
Salicaceae,Salix chilensis,0.421
Salicaceae,Salix chilensis,0.39
Salicaceae,Salix chilensis,0.39
Salicaceae,Salix fragilis,0.36
Salicaceae,Salix lasiandra,0.39
Salicaceae,Salix macrolepis,0.33
Salicaceae,Salix macrolepis,0.32
Salicaceae,Salix macrolepis,0.32
Salicaceae,Salix matsudana,0.451
Salicaceae,Salix matsudana,0.506
Salicaceae,Salix matsudana,0.424
Salicaceae,Salix matsudana,0.49
Salicaceae,Salix nigra,0.36
Salicaceae,Salix purpurea,0.46
Salicaceae,Salix subserrata,0.525
Salicaceae,Salix tetrasperma,0.34
Salicaceae,Salix wallichiana,0.46
Salvadoraceae,Salvadora persica,0.594
Vochysiaceae,Salvertia convallariodora,0.65
Adoxaceae,Sambucus caerulea,0.46
Adoxaceae,Sambucus mexicana,0.45
Adoxaceae,Sambucus peruviana,0.429
Meliaceae,Sandoricum beccarianum,0.38
Meliaceae,Sandoricum emarginatum,0.38
Meliaceae,Sandoricum koetjape,0.56
Meliaceae,Sandoricum koetjape,0.39
Meliaceae,Sandoricum koetjape,0.47
Meliaceae,Sandoricum vidalii,0.453
Euphorbiaceae,Sandwithia guyanensis,0.74
Santalaceae,Santalum acuminatum,0.677
Santalaceae,Santalum lanceolatum,0.801
Santalaceae,Santalum lanceolatum,0.759
Santalaceae,Santalum macgregorii,0.689
Santalaceae,Santalum murrayanum,0.623
Santalaceae,Santalum spicatum,0.824
Santalaceae,Santalum spicatum,0.782
Santalaceae,Santalum spicatum,0.907
Burseraceae,Santiria apiculata,0.53
Burseraceae,Santiria apiculata,0.63
Burseraceae,Santiria conferta,0.53
Burseraceae,Santiria conferta,0.5
Burseraceae,Santiria conferta,0.54
Burseraceae,Santiria griffithii,0.64
Burseraceae,Santiria griffithii,0.71
Burseraceae,Santiria laevigata,0.49
Burseraceae,Santiria laevigata,0.56
Burseraceae,Santiria lamprocarpa,0.63
Burseraceae,Santiria oblongifolia,0.51
Burseraceae,Santiria oblongifolia,0.55
Burseraceae,Santiria rubiginosa,0.63
Burseraceae,Santiria rubiginosa,0.68
Burseraceae,Santiria rubiginosa,0.74
Burseraceae,Santiria rubra,0.54
Burseraceae,Santiria tomentosa,0.52
Burseraceae,Santiria tomentosa,0.64
Burseraceae,Santiria trimera,0.555
Burseraceae,Santiria trimera,0.502
Burseraceae,Santiria trimera,0.582
Sapindaceae,Sapindus divaricatus,0.6
Sapindaceae,Sapindus laurifolius,1.02
Sapindaceae,Sapindus laurifolius,0.854
Sapindaceae,Sapindus laurifolius,0.854
Sapindaceae,Sapindus mukorossi,0.703
Sapindaceae,Sapindus mukorossi,0.7
Sapindaceae,Sapindus rarak,0.51
Sapindaceae,Sapindus saponaria,0.619
Sapindaceae,Sapindus saponaria,0.8
Sapindaceae,Sapindus saponaria,0.83
Sapindaceae,Sapindus saponaria,0.6
Euphorbiaceae,Sapium aucuparium,0.45
Euphorbiaceae,Sapium baccatum,0.28
Euphorbiaceae,Sapium baccatum,0.34
Euphorbiaceae,Sapium baccatum,0.386
Euphorbiaceae,Sapium discolor,0.368
Euphorbiaceae,Sapium discolor,0.32
Euphorbiaceae,Sapium ellipticum,0.551
Euphorbiaceae,Sapium glandulosum,0.45
Euphorbiaceae,Sapium glandulosum,0.432
Euphorbiaceae,Sapium glandulosum,0.52
Euphorbiaceae,Sapium glandulosum,0.4
Euphorbiaceae,Sapium glandulosum,0.27
Euphorbiaceae,Sapium glandulosum,0.47
Euphorbiaceae,Sapium glandulosum,0.39
Euphorbiaceae,Sapium glandulosum,0.39
Euphorbiaceae,Sapium haematospermum,0.33
Euphorbiaceae,Sapium haematospermum,0.335
Euphorbiaceae,Sapium indet,0.47
Euphorbiaceae,Sapium insigne,0.372
Euphorbiaceae,Sapium jenmani,0.46
Euphorbiaceae,Sapium jenmanii,0.41
Euphorbiaceae,Sapium jenmanii,0.47
Euphorbiaceae,Sapium laurocerasus,0.38
Euphorbiaceae,Sapium luzonicum,0.427
Euphorbiaceae,Sapium macrocarpum,0.4
Euphorbiaceae,Sapium macrocarpum,0.475
Euphorbiaceae,Sapium marmieri,0.42
Euphorbiaceae,Sapium marmieri,0.4
Euphorbiaceae,Sapium marmieri,0.45
Euphorbiaceae,Sapium marmieri,0.39
Euphorbiaceae,Sapium marmieri,0.39
Euphorbiaceae,Sapium pedicellatum,0.36
Euphorbiaceae,Sapium sebiferum,0.483
Euphorbiaceae,Sapium sebiferum,0.51
Euphorbiaceae,Sapium sebiferum,0.458
Euphorbiaceae,Sapium sebiferum,0.441
Euphorbiaceae,Sapium stylare,0.47
Annonaceae,Sapranthus palanga,0.63
Fabaceae,Saraca bijuga,0.54
Fabaceae,Saraca declinata,0.44
Fabaceae,Saraca dives,0.637
Fabaceae,Saraca indica,0.8
Fabaceae,Saraca indica,0.496
Fabaceae,Saraca minor,0.48
Fabaceae,Saraca thaipingensis,0.47
Sapotaceae,Sarcaulus brasiliensis,0.615
Rubiaceae,Sarcocephalus cordatus,0.498
Rutaceae,Sarcomelicope simplicifolia,0.719
Rutaceae,Sarcomelicope simplicifolia,0.788
Rutaceae,Sarcomelicope simplicifolia,0.788
Sapindaceae,Sarcopteryx martyana,0.562
Sapindaceae,Sarcopteryx stipitata,0.839
Sapotaceae,Sarcosperma arboreum,0.413
Sapotaceae,Sarcosperma laurinum,0.486
Sapotaceae,Sarcosperma laurinum,0.45
Sapotaceae,Sarcosperma laurinum,0.464
Sapotaceae,Sarcosperma paniculatum,0.38
Sapotaceae,Sarcosperma uittienii,0.46
Oxalidaceae,Sarcotheca diversifolia,0.61
Oxalidaceae,Sarcotheca glauca,0.61
Sapindaceae,Sarcotoechia lanceolata,0.663
Sapindaceae,Sarcotoechia lanceolata,0.663
Lauraceae,Sassafras albidum,0.42
Lauraceae,Sassafras tzumu,0.458
Lauraceae,Sassafras tzumu,0.503
Lauraceae,Sassafras tzumu,0.448
Actinidiaceae,Saurauia capitulata,0.32
Actinidiaceae,Saurauia laevigata,0.435
Actinidiaceae,Saurauia macrantha,0.38
Actinidiaceae,Saurauia roxburghii,0.579
Actinidiaceae,Saurauia tristyla,0.337
Actinidiaceae,Saurauia tristyla,0.341
Podocarpaceae,Saxegothaea conspicua,0.52
Podocarpaceae,Saxegothaea conspicua,0.482
Malvaceae,Scaphium affine,0.56
Malvaceae,Scaphium borneense,0.5
Malvaceae,Scaphium linearicarpum,0.41
Malvaceae,Scaphium longiflorum,0.44
Malvaceae,Scaphium macropodum,0.52
Malvaceae,Scaphium macropodum,0.55
Malvaceae,Scaphium macropodum,0.54
Malvaceae,Scaphium macropodum,0.51
Araliaceae,Schefflera actinophylla,0.413
Araliaceae,Schefflera actinophylla,0.413
Araliaceae,Schefflera aromatica,0.37
Araliaceae,Schefflera decaphylla,0.47
Araliaceae,Schefflera decaphylla,0.439
Araliaceae,Schefflera decaphylla,0.43
Araliaceae,Schefflera morototoni,0.4
Araliaceae,Schefflera morototoni,0.47
Araliaceae,Schefflera morototoni,0.45
Araliaceae,Schefflera morototoni,0.62
Araliaceae,Schefflera morototoni,0.53
Araliaceae,Schefflera morototoni,0.575
Araliaceae,Schefflera morototoni,0.36
Araliaceae,Schefflera morototoni,0.422
Araliaceae,Schefflera morototoni,0.491
Araliaceae,Schefflera morototoni,0.5
Araliaceae,Schefflera morototoni,0.387
Araliaceae,Schefflera morototoni,0.36
Araliaceae,Schefflera morototoni,0.43
Araliaceae,Schefflera morototoni,0.4
Araliaceae,Schefflera morototoni,0.41
Araliaceae,Schefflera morototoni,0.49
Araliaceae,Schefflera octophylla,0.387
Araliaceae,Schefflera octophylla,0.388
Araliaceae,Schefflera octophylla,0.361
Araliaceae,Schefflera octophylla,0.364
Araliaceae,Schefflera octophylla,0.353
Araliaceae,Schefflera rodriguesiana,0.43
Araliaceae,Schefflera rodriguesiana,0.43
Araliaceae,Schefflera umbellifera,0.276
Theaceae,Schima argentea,0.527
Theaceae,Schima argentea,0.469
Theaceae,Schima argentea,0.579
Theaceae,Schima noronhae,0.59
Theaceae,Schima superba,0.526
Theaceae,Schima superba,0.549
Theaceae,Schima wallichii,0.598
Theaceae,Schima wallichii,0.5
Theaceae,Schima wallichii,0.55
Theaceae,Schima wallichii,0.6
Theaceae,Schima wallichii,0.53
Theaceae,Schima wallichii,0.53
Theaceae,Schima wallichii,0.534
Theaceae,Schima wallichii,0.62
Anacardiaceae,Schinopsis balansae,0.99
Anacardiaceae,Schinopsis balansae,1.2
Anacardiaceae,Schinopsis balansae,1.075
Anacardiaceae,Schinopsis balansae,1.032
Anacardiaceae,Schinopsis brasiliensis,1.23
Anacardiaceae,Schinopsis haenkeana,0.998
Anacardiaceae,Schinopsis indet,1
Anacardiaceae,Schinopsis lorentzii,0.9
Anacardiaceae,Schinopsis quebracho-colorado,0.99
Anacardiaceae,Schinopsis quebracho-colorado,0.9
